11,9117659;44,4209876;"Castle Rocca di Lugo"
8,3607089;45,6223156;"Castle Torre delle Castelle"
13,8584091;40,7372108;"Castle"
13,8727747;40,7602569;"Castle"
11,3053328;44,7117007;"Castle Rocca"
9,3724863;45,5373112;"Castle"
13,6946032;42,6607706;"Castle Castello Della Monica"
11,9896282;42,8839597;"Castle Castello di Salci"
11,3302535;43,6470356;"Castle Castello di Sezzate"
13,2164232;46,1662515;"Castle Castello di Tricesimo"
11,2035534;43,2007587;"Castle Castiglion che Dio sol sa"
7,4870778;44,6426777;"Castle La Castiglia"
15,8642292;38,3975315;"Castle Fortino di Pietrenere"
13,8880437;42,9142851;"Castle Torre Guelfa"
8,77218;45,1974349;"Castle Castello"
11,0793844;43,2456971;"Castle Castello di Falsini"
12,9937521;42,025157;"Castle Castello Brancaccio"
8,9633662;38,9530865;"Castle Torre di Santa Margherita"
8,002052;44,0952031;"Castle"
11,5820201;45,328091;"Castle Villa Dal Verme"
7,9507432;45,4352993;"Castle Castello vescovile di Albiano"
13,2471005;41,862348;"Castle Castello Cajetani"
11,9730088;43,0285507;"Castle Torri di Beccati Questo e Beccati Quello"
10,4127211;43,4054982;"Castle"
13,5898283;42,7472897;"Castle Castel Manfrino"
11,1938595;45,469357;"Castle Castello di Illasi"
11,1926009;43,2286738;"Castle Spannocchia"
11,1824721;43,3645912;"Castle Montauto"
11,3490757;42,7529823;"Castle Castello di Cotone"
11,1250661;43,1080688;"Castle Luriano"
11,5429286;42,9234359;"Castle Castello di Potentino"
12,9222548;42,1378401;"Castle"
12,7426029;42,0230325;"Castle"
8,7875322;44,7577508;"Castle"
14,1539524;41,2624127;"Castle"
11,2788693;43,720508;"Castle Castello di Montauto"
10,4381552;43,8224948;"Castle Castello Passerino"
9,1583271;45,1900396;"Castle Castello Visconteo"
10,4258913;44,5824426;"Castle Castello di Rossena"
12,9843262;41,5499171;"Castle"
7,2829646;45,7146682;"Castle Tour de Villa"
11,3637653;46,6408764;"Castle Schloss Reineck"
10,5520693;43,3866313;"Castle Castellaccio (Castello di Dolia)"
10,1796813;44,8080908;"Castle Castello della Musica"
7,7443579;45,6135593;"Castle"
7,7445774;45,6082092;"Castle Forte Di Bard"
10,8935277;43,1231028;"Castle Castello di Cugnano"
10,8218754;43,0411201;"Castle Castello della Marsiliana"
10,8569097;43,1449035;"Castle Rocca degli Alberti"
11,5617996;42,5407531;"Castle Castello di Scarceta (Castellaccio del Pelagone)"
11,4963387;42,5269386;"Castle Castello di Scerpena"
11,3783107;42,5408892;"Castle La Castellaccia"
11,5746306;42,4950719;"Castle Roccaccia di Montauto"
11,0367943;43,7828803;"Castle"
11,7557436;43,6522658;"Castle Civitella Secca"
11,8885659;43,6433007;"Castle Castelvecchio"
11,5956277;44,0687056;"Castle Rocca di Castiglione"
11,924217;45,6719354;"Castle Castelfranco Veneto"
11,3462237;42,8854761;"Castle Castello di Colle Massari"
11,3078544;42,8828758;"Castle Castello di Vicarello"
10,780284;44,7702636;"Castle Palazzo dei Principi"
11,4484563;43,0572114;"Castle Castello Romitorio"
11,4956821;46,5054181;"Castle Schloss Prösels / Castello Presule"
7,8111166;45,5956574;"Castle Castello Di Suzey"
10,6017156;44,5047249;"Castle Castello di Baiso"
10,6385941;44,5502159;"Castle Castello di Viano"
10,6591121;44,5841805;"Castle Castello D' Ondena"
10,5869812;43,6996584;"Castle Rocca di Vicopisano"
8,9711713;45,6588635;"Castle Castello Visconti Castelbarco"
8,8044932;44,6911898;"Castle"
12,1626444;43,4376713;"Castle Castello Bourbon"
10,3082059;45,1433006;"Castle"
10,2877675;45,1448746;"Castle"
17,9766256;40,1429194;"Castle Torre Alto"
12,1109981;43,2580665;"Castle Castello di Pierle"
9,5244034;45,5256958;"Castle Castello Borromeo"
10,4909065;44,5175073;"Castle Castello di Sarzano"
8,2930949;45,400402;"Castle Castello di Casanova Elvo"
8,1010393;45,1740168;"Castle Castello di Verrua Savoia"
8,7226259;38,9320633;"Castle Torre del Budello"
11,6260652;44,1547303;"Castle Castello di Fornazzano"
7,9938367;45,4250225;"Castle Castello d’Harcourt"
11,2284073;43,9144884;"Castle castello di Legri"
14,4298229;40,9937975;"Castle Castello di Rudovaco"
11,7688414;46,5641833;"Castle Burg Wolkenstein"
11,8442071;43,7309142;"Castle Castello di Gressoa"
12,5850425;41,9129136;"Castle Castello della Cervelletta"
9,5612459;46,3396009;"Castle Burg Castelmur"
10,0074667;44,6875038;"Castle Castello Pallavicino di Varano"
8,1170459;45,5023532;"Castle Castello di Verrone"
10,3918821;45,4111898;"Castle Castello Bonoris"
12,8746968;41,6857763;"Castle Palazzo Salviati"
11,8161851;42,6926979;"Castle Palazzo Monaldeschi della Cervara"
10,68003;43,0794652;"Castle Rocca Aldobrandesca"
12,9132751;37,780897;"Castle Castello di Rampinzeri"
7,2852705;44,4783937;"Castle Castello dei Berardi"
13,4705471;38,0888429;"Castle"
10,4541661;43,3508383;"Castle Torre di Vada"
12,500847;42,1252705;"Castle Rocca Colonna"
12,280466;42,3841146;"Castle Castello Ruspoli"
11,0189314;46,2739279;"Castle Castel Corona"
12,7635867;41,7944196;"Castle"
8,617383;45,4442625;"Castle Castello Visconteo - Sforzesco"
11,8698072;44,0136637;"Castle Torre di Monte Erno"
7,8556686;45,435848;"Castle Castello di Pavone Canavese"
8,7777544;38,9043459;"Castle Torre di Pixinnì"
13,4689942;45,9920415;"Castle Castello di Trussio"
11,2082527;42,9665314;"Castle Rocca di Torri"
14,6425037;40,7505922;"Castle Castello Fienga"
11,688573;42,7366406;"Castle Roccaccia di Montevitozzo"
11,4554377;43,4629249;"Castle Torre di Barbischio"
11,2329967;43,4750184;"Castle Castello di Mortennano"
11,6924369;42,8494477;"Castle Rocca Aldobrandesca"
12,120804;43,4622946;"Castle Castello di Lippiano"
8,7122838;40,9155927;"Castle Castello dei Doria"
12,7756902;45,9663355;"Castle Castello di Zoppola"
7,6843332;45,1424504;"Castle"
17,6416594;40,4994577;"Castle Castello Svevo"
8,4656156;44,3210357;"Castle Castello Migliardi"
9,7533952;45,521341;"Castle Rocca"
14,3265806;42,2966363;"Castle Castello Ducale De Riseis - D'Aragona"
9,6593622;44,877709;"Castle Castello di Folignano"
9,6279943;44,8576491;"Castle Castello di Riva"
9,3643913;45,0971714;"Castle"
10,7602449;43,9217963;"Castle Castello di Verruca"
7,7279197;45,332497;"Castle Castellazzo"
14,6763174;37,3435502;"Castle Castello di Mineo"
14,0595746;37,6848165;"Castle Castello di Resuttano"
8,5624853;40,4719632;"Castle"
12,9740678;41,8350982;"Castle Castello Colonna"
14,5654892;40,6236643;"Castle Colonia Montana"
7,1408744;45,7083013;"Castle Castello Blonay"
7,1400342;45,7088097;"Castle Castello di Avise"
7,2523454;45,7127779;"Castle Sarre"
8,2989626;45,1934678;"Castle Palazzo dei Paleologi"
9,5221939;44,9462119;"Castle Rocca di Agazzano"
12,6135325;43,9488092;"Castle castelleale"
12,609646;43,9357517;"Castle Castello di Agello"
14,1026873;41,6564914;"Castle"
7,6848462;45,0489404;"Castle Borgo Medioevale"
7,8119935;45,4803995;"Castle Castello Cagnis"
8,5327709;45,2982491;"Castle Torre di Palestro"
7,9535923;45,3335194;"Castle Castello di Vische"
10,4521686;44,5185793;"Castle Castello di Leguigno"
11,1585558;43,457259;"Castle Castello de La Magione"
7,4680364;45,7403068;"Castle Castello di Pilato"
8,9361289;44,4564271;"Castle Forte Fratello Maggiore"
8,9329;44,4569137;"Castle Forte Fratello Minore"
8,9377329;44,4467618;"Castle"
